x1,y1,x2,y2,intensity
-1.0395,0.064935,-1.0287,0.0167358,7.57242e-08
-1,0.5,-1.02921,0.459417,2.35941e-08
-1.02921,0.459417,-1.06016,0.420149,1e-07
-1.06016,0.420149,-1.09236,0.381895,0
-1.09236,0.381895,-1.12357,0.342837,1e-07
-1.12357,0.342837,-1.14875,0.299638,0
-1.14875,0.299638,-1.1803,0.260852,1e-07
-1.1803,0.260852,-1.22038,0.230951,0
-1.22038,0.230951,-1.25587,0.195734,1e-07
-1.25587,0.195734,-1.28364,0.154155,0
-1.28364,0.154155,-1.30817,0.110587,1e-07
-1.30817,0.110587,-1.33547,0.0686954,0
-1.33547,0.0686954,-1.36307,0.0270038,1e-07
-1.36307,0.0270038,-1.39274,-0.01324,0
-1.39274,-0.01324,-1.41684,-0.0570496,1e-07
-1.41684,-0.0570496,-1.44567,-0.0979023,0
-1.44567,-0.0979023,-1.47507,-0.138344,1e-07
-1.47507,-0.138344,-1.50336,-0.179569,0
-1.50336,-0.179569,-1.53017,-0.221775,1e-07
-1.53017,-0.221775,-1.56034,-0.261648,0
-1.56034,-0.261648,-1.58683,-0.304052,6.7214e-08
-1.58683,-0.304052,-1.60151,-0.351848,0
-1.60151,-0.351848,-1.62086,-0.397955,3.40995e-09
-1.62086,-0.397955,-1.6369,-0.445311,1.70498e-09
-1,0.5,-0.988441,0.451354,2.30632e-08
-0.988441,0.451354,-0.968942,0.405313,1e-07
-0.968942,0.405313,-0.942161,0.363091,0
-0.942161,0.363091,-0.916908,0.319936,1e-07
-0.916908,0.319936,-0.903639,0.271729,0
-0.903639,0.271729,-0.902152,0.221751,1e-07
-0.902152,0.221751,-0.906088,0.171906,0
-0.906088,0.171906,-0.899091,0.122398,6.63313e-08
-0.899091,0.122398,-0.897448,0.0724255,0
-0.897448,0.0724255,-0.89903,0.0224505,3.41252e-09
-0.89903,0.0224505,-0.909396,-0.0264632,1.70626e-09
-1,0.5,-0.986398,0.451886,2.30632e-08
-0.986398,0.451886,-0.971981,0.404009,1e-07
-0.971981,0.404009,-0.96323,0.354781,0
-0.96323,0.354781,-0.962454,0.304787,1e-07
-0.962454,0.304787,-0.95437,0.255445,0
-0.95437,0.255445,-0.943872,0.206559,1e-07
-0.943872,0.206559,-0.921289,0.16195,0
-0.921289,0.16195,-0.88831,0.124368,8.51506e-08
-0.88831,0.124368,-0.856628,0.0856864,0
-0.856628,0.0856864,-0.827801,0.0448331,1.5076e-08
-0.827801,0.0448331,-0.805881,-0.000105823,7.53801e-09
-1,0.5,-0.953913,0.480609,2.35941e-08
-0.953913,0.480609,-0.911214,0.454594,1e-07
-0.911214,0.454594,-0.867668,0.430023,0
-0.867668,0.430023,-0.820526,0.413362,1e-07
-0.820526,0.413362,-0.774147,0.39468,0
-0.774147,0.39468,-0.725371,0.383683,1e-07
-0.725371,0.383683,-0.68085,0.360926,0
-0.68085,0.360926,-0.636522,0.337794,1e-07
-0.636522,0.337794,-0.588533,0.32379,2.35862e-08
-1,1,-1.01529,1.0476,2.30633e-08
-1.01529,1.0476,-1.03687,1.09271,1e-07
-1.03687,1.09271,-1.06557,1.13365,0
-1.06557,1.13365,-1.10057,1.16936,1e-07
-1.10057,1.16936,-1.13596,1.20468,0
-1.13596,1.20468,-1.17127,1.24008,1e-07
-1.17127,1.24008,-1.21203,1.26904,0
-1.21203,1.26904,-1.25632,1.29223,8.51508e-08
-1.25632,1.29223,-1.29921,1.31793,0
-1.29921,1.31793,-1.34676,1.33341,1.50761e-08
-1.34676,1.33341,-1.39488,1.34697,7.53806e-09
-1,1,-1.04155,0.972187,2.30633e-08
-1.04155,0.972187,-1.08714,0.951655,1e-07
-1.08714,0.951655,-1.13636,0.942843,0
-1.13636,0.942843,-1.18608,0.937603,1e-07
-1.18608,0.937603,-1.23481,0.926403,0
-1.23481,0.926403,-1.28481,0.925598,1e-07
-1.28481,0.925598,-1.33431,0.918581,0
-1.33431,0.918581,-1.38297,0.90708,6.97877e-08
-1.38297,0.90708,-1.43215,0.898052,0
-1.43215,0.898052,-1.48038,0.884857,2.64067e-09
-1.48038,0.884857,-1.5256,0.863537,1.32034e-09
-1,1,-0.967812,1.03826,2.31992e-08
-0.967812,1.03826,-0.932653,1.07381,1e-07
-0.932653,1.07381,-0.892095,1.10305,0
-0.892095,1.10305,-0.853322,1.13462,1e-07
-0.853322,1.13462,-0.808871,1.15613,2.26875e-08
-1,1,-1.04175,0.972491,2.35941e-08
-1.04175,0.972491,-1.08663,0.950443,1e-07
-1.08663,0.950443,-1.12592,0.91952,0
-1.12592,0.91952,-1.17114,0.898192,1e-07
-1.17114,0.898192,-1.21668,0.877547,0
-1.21668,0.877547,-1.25921,0.851247,1e-07
-1.25921,0.851247,-1.30541,0.832149,0
-1.30541,0.832149,-1.35363,0.818928,1e-07
-1.35363,0.818928,-1.40266,0.809106,0
-1.40266,0.809106,-1.44944,0.79146,1e-07
-1.44944,0.79146,-1.49848,0.781699,0
-1.49848,0.781699,-1.5482,0.776378,1e-07
-1.5482,0.776378,-1.59702,0.765594,0
-1.59702,0.765594,-1.64589,0.755025,1e-07
-1.64589,0.755025,-1.69582,0.752393,0
-1.69582,0.752393,-1.74352,0.737394,1e-07
-1.74352,0.737394,-1.79115,0.722199,0
-1.79115,0.722199,-1.84104,0.718803,1e-07
-1.84104,0.718803,-1.88954,0.706699,2.35857e-08
-1,1,-1.03794,0.967429,2.35941e-08
-1.03794,0.967429,-1.07855,0.938267,1e-07
-1.07855,0.938267,-1.11118,0.900384,0
-1.11118,0.900384,-1.14848,0.867084,1e-07
-1.14848,0.867084,-1.19038,0.839804,0
-1.19038,0.839804,-1.22511,0.803831,1e-07
-1.22511,0.803831,-1.26348,0.771774,0
-1.26348,0.771774,-1.30285,0.740952,1e-07
-1.30285,0.740952,-1.34633,0.716259,0
-1.34633,0.716259,-1.38834,0.689145,1e-07
-1.38834,0.689145,-1.42954,0.660823,0
-1.42954,0.660823,-1.47498,0.639944,1e-07
-1.47498,0.639944,-1.52378,0.629095,2.35941e-08
-1,1,-1.03352,1.0371,2.30633e-08
-1.03352,1.0371,-1.06946,1.07186,1e-07
-1.06946,1.07186,-1.1064,1.10555,0
-1.1064,1.10555,-1.14002,1.14257,1e-07
-1.14002,1.14257,-1.1753,1.178,0
-1.1753,1.178,-1.21673,1.20599,1e-07
-1.21673,1.20599,-1.25665,1.23609,0
-1.25665,1.23609,-1.3028,1.25534,8.51509e-08
-1.3028,1.25534,-1.34986,1.27224,0
-1.34986,1.27224,-1.39508,1.29356,1.00762e-08
-1.39508,1.29356,-1.43432,1.32454,5.03731e-09
-1,1,-1.03817,0.967705,6.01923e-09
-1.03817,0.967705,-1.08305,0.945652,2.69467e-08
-1.08305,0.945652,-1.12296,0.915542,6.01867e-09
-1,1,-0.954448,0.979384,2.35941e-08
-0.954448,0.979384,-0.914867,0.948833,1e-07
-0.914867,0.948833,-0.878931,0.914069,0
-0.878931,0.914069,-0.852631,0.871545,1e-07
-0.852631,0.871545,-0.820065,0.833604,0
-0.820065,0.833604,-0.78665,0.79641,1e-07
-0.78665,0.79641,-0.74604,0.767241,0
-0.74604,0.767241,-0.701692,0.744148,1e-07
-0.701692,0.744148,-0.657258,0.721222,0
-0.657258,0.721222,-0.610697,0.702998,1e-07
-0.610697,0.702998,-0.56457,0.683704,0
-0.56457,0.683704,-0.519902,0.661236,1e-07
-0.519902,0.661236,-0.470979,0.650913,0
-0.470979,0.650913,-0.421241,0.645159,7.64853e-08
-1,1,-0.993772,1.04961,7.5e-09
-0.993772,1.04961,-0.98149,1.09808,7.49998e-09
-1,1,-0.96439,1.0351,2.30633e-08
-0.96439,1.0351,-0.929932,1.07133,1e-07
-0.929932,1.07133,-0.888578,1.09943,0
-0.888578,1.09943,-0.843287,1.12062,1e-07
-0.843287,1.12062,-0.801073,1.14741,0
-0.801073,1.14741,-0.76013,1.17611,1e-07
-0.76013,1.17611,-0.716191,1.19997,0
-0.716191,1.19997,-0.670672,1.22066,6.97878e-08
-0.670672,1.22066,-0.621382,1.22906,0
-0.621382,1.22906,-0.574493,1.24642,7.64072e-09
-0.574493,1.24642,-0.527054,1.26222,3.82036e-09
-0.5,-1,-0.495215,-0.950229,2.30633e-08
-0.495215,-0.950229,-0.49798,-0.900306,1e-07
-0.49798,-0.900306,-0.512454,-0.852447,0
-0.512454,-0.852447,-0.533515,-0.807099,1e-07
-0.533515,-0.807099,-0.550612,-0.760113,0
-0.550612,-0.760113,-0.577709,-0.718092,1e-07
-0.577709,-0.718092,-0.595391,-0.671323,0
-0.595391,-0.671323,-0.622596,-0.629372,8.51509e-08
-0.622596,-0.629372,-0.644064,-0.584216,0
-0.644064,-0.584216,-0.671514,-0.542424,1.50762e-08
-0.671514,-0.542424,-0.699291,-0.50085,7.53809e-09
-0.5,-1,-0.461488,-1.03189,2.35941e-08
-0.461488,-1.03189,-0.431362,-1.07179,1e-07
-0.431362,-1.07179,-0.408867,-1.11645,0
-0.408867,-1.11645,-0.386418,-1.16112,1e-07
-0.386418,-1.16112,-0.360429,-1.20384,0
-0.360429,-1.20384,-0.333807,-1.24616,1e-07
-0.333807,-1.24616,-0.298453,-1.28152,0
-0.298453,-1.28152,-0.271719,-1.32377,1e-07
-0.271719,-1.32377,-0.256386,-1.37136,0
-0.256386,-1.37136,-0.242555,-1.41941,1e-07
-0.242555,-1.41941,-0.224619,-1.46608,0
-0.224619,-1.46608,-0.213956,-1.51493,1e-07
-0.213956,-1.51493,-0.211434,-1.56487,0
-0.211434,-1.56487,-0.212183,-1.61486,1e-07
-0.212183,-1.61486,-0.217858,-1.66454,0
-0.217858,-1.66454,-0.222791,-1.7143,1e-07
-0.222791,-1.7143,-0.231053,-1.76361,0
-0.231053,-1.76361,-0.228208,-1.81353,1e-07
-0.228208,-1.81353,-0.235631,-1.86298,0
-0.235631,-1.86298,-0.24812,-1.91139,6.66749e-08
-0.24812,-1.91139,-0.2612,-1.95965,0
-0.2612,-1.95965,-0.265436,-2.00947,4.35553e-09
-0.265436,-2.00947,-0.27598,-2.05834,2.17777e-09
-0.5,-1,-0.462105,-0.967382,2.31789e-08
-0.462105,-0.967382,-0.431198,-0.928078,1e-07
-0.431198,-0.928078,-0.408384,-0.883586,0
-0.408384,-0.883586,-0.379658,-0.842662,1e-07
-0.379658,-0.842662,-0.34307,-0.80837,2.32967e-08
-0.5,-1,-0.465142,-0.964154,2.35941e-08
-0.465142,-0.964154,-0.438813,-0.921648,1e-07
-0.438813,-0.921648,-0.411289,-0.879905,0
-0.411289,-0.879905,-0.392443,-0.833593,1e-07
-0.392443,-0.833593,-0.374443,-0.786946,0
-0.374443,-0.786946,-0.349935,-0.743363,1e-07
-0.349935,-0.743363,-0.325801,-0.699574,0
-0.325801,-0.699574,-0.313614,-0.651082,1e-07
-0.313614,-0.651082,-0.290638,-0.606674,0
-0.290638,-0.606674,-0.272612,-0.560036,1e-07
-0.272612,-0.560036,-0.256547,-0.512687,0
-0.256547,-0.512687,-0.249232,-0.463225,1e-07
-0.249232,-0.463225,-0.24255,-0.413674,0
-0.24255,-0.413674,-0.225861,-0.366541,1e-07
-0.225861,-0.366541,-0.199927,-0.323793,0
-0.199927,-0.323793,-0.164556,-0.288453,1e-07
-0.164556,-0.288453,-0.12736,-0.25504,0
-0.12736,-0.25504,-0.098214,-0.214413,1e-07
-0.098214,-0.214413,-0.0614644,-0.180509,0
-0.0614644,-0.180509,-0.0276896,-0.143641,1e-07
-0.0276896,-0.143641,-0.00409533,-0.0999212,2.33102e-08
-0.5,-1,-0.539552,-1.03059,2.35941e-08
-0.539552,-1.03059,-0.583234,-1.05492,1e-07
-0.583234,-1.05492,-0.62398,-1.0839,0
-0.62398,-1.0839,-0.662283,-1.11603,1e-07
-0.662283,-1.11603,-0.692537,-1.15584,0
-0.692537,-1.15584,-0.719854,-1.19772,1e-07
-0.719854,-1.19772,-0.737316,-1.24457,0
-0.737316,-1.24457,-0.76498,-1.28622,1e-07
-0.76498,-1.28622,-0.791645,-1.32852,0
-0.791645,-1.32852,-0.818314,-1.37081,1e-07
-0.818314,-1.37081,-0.84271,-1.41446,0
-0.84271,-1.41446,-0.872969,-1.45426,1e-07
-0.872969,-1.45426,-0.908511,-1.48943,0
-0.908511,-1.48943,-0.950902,-1.51594,1e-07
-0.950902,-1.51594,-0.9929,-1.54307,0
-0.9929,-1.54307,-1.02995,-1.57665,1e-07
-1.02995,-1.57665,-1.06539,-1.61192,0
-1.06539,-1.61192,-1.10541,-1.6419,1e-07
-1.10541,-1.6419,-1.14549,-1.67179,0
-1.14549,-1.67179,-1.17762,-1.7101,1e-07
-1.17762,-1.7101,-1.21695,-1.74097,0
-1.21695,-1.74097,-1.26213,-1.76239,1e-07
-1.26213,-1.76239,-1.30519,-1.78781,0
-1.30519,-1.78781,-1.34957,-1.81082,1e-07
-1.34957,-1.81082,-1.39675,-1.82739,0
-1.39675,-1.82739,-1.44452,-1.84215,4.2309e-08
-1.44452,-1.84215,-1.48839,-1.86613,1.43557e-09
-0.5,-1,-0.494064,-1.04965,2.30633e-08
-0.494064,-1.04965,-0.492721,-1.09963,1e-07
-0.492721,-1.09963,-0.494714,-1.14959,0
-0.494714,-1.14959,-0.504133,-1.19869,1e-07
-0.504133,-1.19869,-0.513612,-1.24779,0
-0.513612,-1.24779,-0.525824,-1.29627,1e-07
-0.525824,-1.29627,-0.538655,-1.3446,0
-0.538655,-1.3446,-0.560605,-1.38952,6.65826e-08
-0.5,-1,-0.450014,-1.00117,2.30633e-08
-0.450014,-1.00117,-0.400136,-1.00467,1e-07
-0.400136,-1.00467,-0.350138,-1.00425,0
-0.350138,-1.00425,-0.300307,-1.00837,1e-07
-0.300307,-1.00837,-0.252152,-1.02182,0
-0.252152,-1.02182,-0.204408,-1.03667,1e-07
-0.204408,-1.03667,-0.157054,-1.05272,0
-0.157054,-1.05272,-0.108441,-1.06442,8.51509e-08
-0.108441,-1.06442,-0.0593904,-1.07411,0
-0.0593904,-1.07411,-0.0119485,-1.0899,1.50762e-08
-0.0119485,-1.0899,0.0372294,-1.09893,7.53809e-09
-0.5,-1,-0.534548,-0.963856,2.35941e-08
-0.534548,-0.963856,-0.563412,-0.923028,1e-07
-0.563412,-0.923028,-0.587541,-0.879236,0
-0.587541,-0.879236,-0.611095,-0.835131,1e-07
-0.611095,-0.835131,-0.627626,-0.787943,0
-0.627626,-0.787943,-0.646622,-0.741692,1e-07
-0.646622,-0.741692,-0.656462,-0.69267,0
-0.656462,-0.69267,-0.670249,-0.644608,1e-07
-0.670249,-0.644608,-0.690435,-0.598864,0
-0.690435,-0.598864,-0.704308,-0.550827,1e-07
-0.704308,-0.550827,-0.724612,-0.505135,0
-0.724612,-0.505135,-0.739744,-0.45748,1e-07
-0.739744,-0.45748,-0.752346,-0.409094,0
-0.752346,-0.409094,-0.77357,-0.363822,1e-07
-0.77357,-0.363822,-0.793214,-0.317842,0
-0.793214,-0.317842,-0.805586,-0.269397,1e-07
-0.805586,-0.269397,-0.824242,-0.223008,0
-0.824242,-0.223008,-0.845023,-0.177531,1e-07
-0.845023,-0.177531,-0.862855,-0.130819,0
-0.862855,-0.130819,-0.889842,-0.0887275,5.69891e-08
-0.889842,-0.0887275,-0.909673,-0.0428288,0
-0.909673,-0.0428288,-0.917236,0.00659598,4.83936e-09
-0.5,-1,-0.495317,-1.04978,6.01758e-09
-0.495317,-1.04978,-0.490219,-1.09952,2.6939e-08
-0.490219,-1.09952,-0.481064,-1.14867,6.01735e-09
-0.5,-1,-0.46283,-1.03344,2.35941e-08
-0.46283,-1.03344,-0.426622,-1.06792,1e-07
-0.426622,-1.06792,-0.391365,-1.10338,0
-0.391365,-1.10338,-0.356677,-1.13939,1e-07
-0.356677,-1.13939,-0.328232,-1.18051,0
-0.328232,-1.18051,-0.299495,-1.22143,1e-07
-0.299495,-1.22143,-0.265391,-1.25799,0
-0.265391,-1.25799,-0.237152,-1.29925,1e-07
-0.237152,-1.29925,-0.209652,-1.34101,0
-0.209652,-1.34101,-0.184995,-1.38451,1e-07
-0.184995,-1.38451,-0.163845,-1.42981,2.3592e-08
-0.5,-0.5,-0.52255,-0.455374,2.30633e-08
-0.52255,-0.455374,-0.543027,-0.409759,1e-07
-0.543027,-0.409759,-0.573758,-0.370318,0
-0.573758,-0.370318,-0.59377,-0.324498,1e-07
-0.59377,-0.324498,-0.602526,-0.27527,0
-0.602526,-0.27527,-0.605506,-0.225359,1e-07
-0.605506,-0.225359,-0.607978,-0.17542,0
-0.607978,-0.17542,-0.597546,-0.126521,8.51509e-08
-0.597546,-0.126521,-0.579691,-0.0798175,0
-0.579691,-0.0798175,-0.563086,-0.0326551,1.00762e-08
-0.563086,-0.0326551,-0.540886,0.0121462,5.03809e-09
-0.5,-0.5,-0.543272,-0.474949,2.30633e-08
-0.543272,-0.474949,-0.579852,-0.440862,1e-07
-0.579852,-0.440862,-0.609747,-0.400784,0
-0.609747,-0.400784,-0.636822,-0.358749,1e-07
-0.636822,-0.358749,-0.666565,-0.318557,0
-0.666565,-0.318557,-0.701471,-0.282759,1e-07
-0.701471,-0.282759,-0.738697,-0.249379,0
-0.738697,-0.249379,-0.777435,-0.217765,8.51509e-08
-0.777435,-0.217765,-0.820344,-0.192099,0
-0.820344,-0.192099,-0.867678,-0.175989,1.00762e-08
-0.867678,-0.175989,-0.912587,-0.154008,5.03809e-09
-0.5,-0.5,-0.470176,-0.540132,2.35941e-08
-0.470176,-0.540132,-0.434678,-0.575344,1e-07
-0.434678,-0.575344,-0.403943,-0.614782,0
-0.403943,-0.614782,-0.364844,-0.645947,1e-07
-0.364844,-0.645947,-0.320954,-0.669898,0
-0.320954,-0.669898,-0.274112,-0.687386,1e-07
-0.274112,-0.687386,-0.229431,-0.709827,0
-0.229431,-0.709827,-0.186912,-0.736136,1e-07
-0.186912,-0.736136,-0.149037,-0.768778,0
-0.149037,-0.768778,-0.119411,-0.809056,1e-07
-0.119411,-0.809056,-0.0950113,-0.852826,2.36919e-08
-0.5,-0.5,-0.512712,-0.451643,2.30633e-08
-0.512712,-0.451643,-0.520754,-0.402294,1e-07
-0.520754,-0.402294,-0.516606,-0.352466,0
-0.516606,-0.352466,-0.509241,-0.303012,1e-07
-0.509241,-0.303012,-0.49748,-0.254415,0
-0.49748,-0.254415,-0.492416,-0.204672,1e-07
-0.492416,-0.204672,-0.492128,-0.154673,0
-0.492128,-0.154673,-0.485948,-0.105056,7.66834e-08
-0.485948,-0.105056,-0.479072,-0.055531,0
-0.479072,-0.055531,-0.479402,-0.00553206,1.03381e-08
-0.479402,-0.00553206,-0.482615,0.0443646,5.16907e-09
-0.5,-0.5,-0.545063,-0.478336,2.35941e-08
-0.545063,-0.478336,-0.586106,-0.44978,1e-07
-0.586106,-0.44978,-0.633042,-0.432545,0
-0.633042,-0.432545,-0.681786,-0.421409,1e-07
-0.681786,-0.421409,-0.731022,-0.412701,0
-0.731022,-0.412701,-0.780879,-0.416484,1e-07
-0.780879,-0.416484,-0.829713,-0.427218,0
-0.829713,-0.427218,-0.879139,-0.434772,1e-07
-0.879139,-0.434772,-0.926219,-0.451608,0
-0.926219,-0.451608,-0.975724,-0.458629,1e-07
-0.975724,-0.458629,-1.0253,-0.465116,0
-1.0253,-0.465116,-1.0749,-0.473654,7.67707e-08
-0.5,-0.5,-0.464433,-0.535143,2.30633e-08
-0.464433,-0.535143,-0.430791,-0.572132,1e-07
-0.430791,-0.572132,-0.393796,-0.605767,0
-0.393796,-0.605767,-0.361099,-0.643594,1e-07
-0.361099,-0.643594,-0.323807,-0.676902,0
-0.323807,-0.676902,-0.285395,-0.70891,1e-07
-0.285395,-0.70891,-0.249402,-0.743616,0
-0.249402,-0.743616,-0.210364,-0.774856,7.66834e-08
-0.210364,-0.774856,-0.179825,-0.814447,0
-0.179825,-0.814447,-0.141797,-0.846909,5.33814e-09
-0.141797,-0.846909,-0.104823,-0.880569,2.66907e-09
-0.5,-0.5,-0.458954,-0.528553,2.31681e-08
-0.458954,-0.528553,-0.417535,-0.55656,1e-07
-0.417535,-0.55656,-0.382497,-0.59223,0
-0.382497,-0.59223,-0.353017,-0.632615,1e-07
-0.353017,-0.632615,-0.318185,-0.66927,2.36302e-08
-0.5,-0.5,-0.450698,-0.491673,2.35941e-08
-0.450698,-0.491673,-0.400864,-0.487605,1e-07
-0.400864,-0.487605,-0.351118,-0.482568,0
-0.351118,-0.482568,-0.301185,-0.479981,1e-07
-0.301185,-0.479981,-0.252127,-0.470322,0
-0.252127,-0.470322,-0.203087,-0.460571,1e-07
-0.203087,-0.460571,-0.153188,-0.463751,0
-0.153188,-0.463751,-0.103938,-0.458993,7.58201e-08
-0.5,-0.5,-0.454765,-0.478698,2.35941e-08
-0.454765,-0.478698,-0.406878,-0.464314,1e-07
-0.406878,-0.464314,-0.357584,-0.455944,0
-0.357584,-0.455944,-0.309837,-0.441102,1e-07
-0.309837,-0.441102,-0.261574,-0.428039,0
-0.261574,-0.428039,-0.211589,-0.426836,1e-07
-0.211589,-0.426836,-0.162384,-0.417951,0
-0.162384,-0.417951,-0.112636,-0.412943,1e-07
-0.112636,-0.412943,-0.0628222,-0.413995,2.34406e-08
-0.5,-0.5,-0.534212,-0.536463,2.30633e-08
-0.534212,-0.536463,-0.573007,-0.568005,1e-07
-0.573007,-0.568005,-0.613685,-0.59708,0
-0.613685,-0.59708,-0.658336,-0.61958,1e-07
-0.658336,-0.61958,-0.703361,-0.641324,0
-0.703361,-0.641324,-0.742264,-0.672733,1e-07
-0.742264,-0.672733,-0.783172,-0.701482,0
-0.783172,-0.701482,-0.827152,-0.725269,6.97878e-08
-0.827152,-0.725269,-0.864613,-0.758385,0
-0.864613,-0.758385,-0.904121,-0.789029,7.64072e-09
-0.904121,-0.789029,-0.934432,-0.828794,3.82036e-09
-0.5,0,-0.524851,0.0433869,3.22879e-09
-0.524851,0.0433869,-0.558318,0.0805351,1.44489e-08
-0.558318,0.0805351,-0.598195,0.110777,3.23448e-09
-0.5,0,-0.514144,-0.0479576,7.5e-09
-0.514144,-0.0479576,-0.523201,-0.0971305,7.5e-09
-0.5,0,-0.502317,-0.0499463,2.35941e-08
-0.502317,-0.0499463,-0.51476,-0.0983733,1e-07
-0.51476,-0.0983733,-0.517532,-0.148296,0
-0.517532,-0.148296,-0.514357,-0.198195,1e-07
-0.514357,-0.198195,-0.511796,-0.24813,0
-0.511796,-0.24813,-0.497752,-0.296117,1e-07
-0.497752,-0.296117,-0.487143,-0.344978,0
-0.487143,-0.344978,-0.469616,-0.391806,1e-07
-0.469616,-0.391806,-0.446958,-0.436377,0
-0.446958,-0.436377,-0.421041,-0.479136,1e-07
-0.421041,-0.479136,-0.404136,-0.526192,0
-0.404136,-0.526192,-0.38331,-0.571648,1e-07
-0.38331,-0.571648,-0.351806,-0.610474,0
-0.351806,-0.610474,-0.326802,-0.653773,1e-07
-0.326802,-0.653773,-0.310819,-0.70115,0
-0.310819,-0.70115,-0.303695,-0.75064,1e-07
-0.303695,-0.75064,-0.308181,-0.800438,0
-0.308181,-0.800438,-0.302967,-0.850166,1e-07
-0.302967,-0.850166,-0.300927,-0.900124,0
-0.300927,-0.900124,-0.288113,-0.948454,1e-07
-0.288113,-0.948454,-0.284436,-0.998319,0
-0.284436,-0.998319,-0.278562,-1.04797,1e-07
-0.278562,-1.04797,-0.283434,-1.09773,0
-0.283434,-1.09773,-0.289733,-1.14734,1e-07
-0.289733,-1.14734,-0.301332,-1.19597,0
-0.301332,-1.19597,-0.321456,-1.24174,4.16668e-08
-0.321456,-1.24174,-0.331461,-1.29073,0
-0.331461,-1.29073,-0.353347,-1.33569,1.67967e-09
-0.5,0,-0.528851,-0.0408363,2.35941e-08
-0.528851,-0.0408363,-0.555625,-0.0830639,1e-07
-0.555625,-0.0830639,-0.573905,-0.129602,0
-0.573905,-0.129602,-0.581445,-0.179031,1e-07
-0.581445,-0.179031,-0.591896,-0.227926,0
-0.591896,-0.227926,-0.607304,-0.275493,1e-07
-0.607304,-0.275493,-0.617625,-0.324416,0
-0.617625,-0.324416,-0.625803,-0.373743,1e-07
-0.625803,-0.373743,-0.622157,-0.42361,0
-0.622157,-0.42361,-0.608794,-0.471784,7.63981e-08
-0.5,0,-0.540536,0.0292721,2.31136e-08
-0.540536,0.0292721,-0.580362,0.0595023,1e-07
-0.580362,0.0595023,-0.619445,0.0906879,0
-0.619445,0.0906879,-0.65711,0.123571,1e-07
-0.65711,0.123571,-0.686734,0.163851,0
-0.686734,0.163851,-0.716977,0.203648,7.60142e-08
-0.5,0,-0.549723,-0.00525252,2.35941e-08
-0.549723,-0.00525252,-0.599657,-0.0026859,1e-07
-0.599657,-0.0026859,-0.649457,0.00178829,0
-0.649457,0.00178829,-0.69865,0.010737,1e-07
-0.69865,0.010737,-0.747181,0.0227669,0
-0.747181,0.0227669,-0.797124,0.0251421,1e-07
-0.797124,0.0251421,-0.847107,0.0238276,0
-0.847107,0.0238276,-0.895917,0.0129845,1e-07
-0.895917,0.0129845,-0.944583,0.00151788,2.35926e-08
-0.5,0,-0.508814,-0.0492169,2.30633e-08
-0.508814,-0.0492169,-0.527398,-0.0956352,1e-07
-0.527398,-0.0956352,-0.545325,-0.142311,0
-0.545325,-0.142311,-0.550943,-0.191994,1e-07
-0.550943,-0.191994,-0.54476,-0.24161,0
-0.54476,-0.24161,-0.527314,-0.288468,1e-07
-0.527314,-0.288468,-0.520014,-0.337932,0
-0.520014,-0.337932,-0.52525,-0.387657,6.97878e-08
-0.52525,-0.387657,-0.527065,-0.437624,0
-0.527065,-0.437624,-0.525361,-0.487808,1.26834e-08
-0.5,0,-0.549488,-0.00714029,2.30633e-08
-0.549488,-0.00714029,-0.598832,-0.0152126,1e-07
-0.598832,-0.0152126,-0.648501,-0.0209557,0
-0.648501,-0.0209557,-0.6985,-0.0211679,1e-07
-0.6985,-0.0211679,-0.748078,-0.0146822,0
-0.748078,-0.0146822,-0.794835,0.00303052,1e-07
-0.794835,0.00303052,-0.84299,0.0164897,0
-0.84299,0.0164897,-0.89248,0.0236105,7.66834e-08
-0.89248,0.0236105,-0.941619,0.0328524,0
-0.941619,0.0328524,-0.991585,0.0310162,5.33814e-09
-0.991585,0.0310162,-1.04155,0.0291193,2.66907e-09
-0.5,0,-0.487045,-0.0482926,2.35941e-08
-0.487045,-0.0482926,-0.480927,-0.0979169,1e-07
-0.480927,-0.0979169,-0.482829,-0.147881,0
-0.482829,-0.147881,-0.483429,-0.197877,1e-07
-0.483429,-0.197877,-0.473432,-0.246868,0
-0.473432,-0.246868,-0.460684,-0.295215,1e-07
-0.460684,-0.295215,-0.436833,-0.33916,0
-0.436833,-0.33916,-0.421519,-0.386757,1e-07
-0.421519,-0.386757,-0.408908,-0.43514,0
-0.408908,-0.43514,-0.394276,-0.482951,1e-07
-0.394276,-0.482951,-0.372757,-0.528084,0
-0.372757,-0.528084,-0.351042,-0.573122,1e-07
-0.351042,-0.573122,-0.328543,-0.617774,0
-0.328543,-0.617774,-0.297083,-0.656636,1e-07
-0.297083,-0.656636,-0.262958,-0.692989,2.34717e-08
-0.5,0,-0.529308,0.0405097,2.35941e-08
-0.529308,0.0405097,-0.561613,0.078672,1e-07
-0.561613,0.078672,-0.599193,0.111653,0
-0.599193,0.111653,-0.640077,0.140437,1e-07
-0.640077,0.140437,-0.675403,0.175822,0
-0.675403,0.175822,-0.716951,0.203639,1e-07
-0.716951,0.203639,-0.764132,0.220189,0
-0.764132,0.220189,-0.8138,0.225942,1e-07
-0.8138,0.225942,-0.863746,0.228273,0
-0.863746,0.228273,-0.913085,0.236374,1e-07
-0.913085,0.236374,-0.95904,0.256075,0
-0.95904,0.256075,-1.00815,0.265493,1e-07
