step,solver,pc,trial,runtime_ms
35,cg,gamg,1,750.349
35,cg,gamg,2,739.726
35,cg,gamg,3,733.578
35,cg,gamg,4,745.638
35,cg,gamg,5,754.749
35,bcgs,jacobi,1,295.506
35,bcgs,jacobi,2,290.641
35,bcgs,jacobi,3,293.355
35,bcgs,jacobi,4,294.289
35,bcgs,jacobi,5,293.716
35,bcgs,sor,1,221.129
35,bcgs,sor,2,227.76
35,bcgs,sor,3,228.927
35,bcgs,sor,4,237.546
35,bcgs,sor,5,226.246
35,bcgs,ilu,1,233.585
35,bcgs,ilu,2,238.448
35,bcgs,ilu,3,227.088
35,bcgs,ilu,4,232.533
35,bcgs,ilu,5,241.55
35,bcgs,icc,1,167.459
35,bcgs,icc,2,167.622
35,bcgs,icc,3,165.821
35,bcgs,icc,4,166.938
35,bcgs,icc,5,164.019
35,bcgs,gamg,1,707.064
35,bcgs,gamg,2,709.292
35,bcgs,gamg,3,707.053
35,bcgs,gamg,4,704.08
35,bcgs,gamg,5,705.688
35,gmres,jacobi,1,792.455
35,gmres,jacobi,2,800.655
35,gmres,jacobi,3,795.676
35,gmres,jacobi,4,797.854
35,gmres,jacobi,5,802.655
35,gmres,sor,1,336.432
35,gmres,sor,2,345.235
35,gmres,sor,3,338.535
35,gmres,sor,4,339.843
35,gmres,sor,5,344.261
35,gmres,ilu,1,388.943
35,gmres,ilu,2,381.492
35,gmres,ilu,3,393.799
35,gmres,ilu,4,382.213
35,gmres,ilu,5,387.079
35,gmres,icc,1,302.562
35,gmres,icc,2,301.02
35,gmres,icc,3,305.023
35,gmres,icc,4,299.445
35,gmres,icc,5,304.359
35,gmres,gamg,1,812.363
35,gmres,gamg,2,809.656
35,gmres,gamg,3,808.281
35,gmres,gamg,4,811.311
35,gmres,gamg,5,811.399
36,cg,jacobi,1,202.77
36,cg,jacobi,2,247.696
36,cg,jacobi,3,275.912
36,cg,jacobi,4,272.382
36,cg,jacobi,5,286.967
36,cg,sor,1,151.749
36,cg,sor,2,151.169
36,cg,sor,3,158.108
36,cg,sor,4,162.656
36,cg,sor,5,162.868
36,cg,ilu,1,203.318
36,cg,ilu,2,204.063
36,cg,ilu,3,218.86
36,cg,ilu,4,226.386
36,cg,ilu,5,216.793
36,cg,icc,1,164.793
36,cg,icc,2,165.711
36,cg,icc,3,163.603
36,cg,icc,4,164.236
36,cg,icc,5,164.373
36,cg,gamg,1,745.086
36,cg,gamg,2,748.754
36,cg,gamg,3,741.846
36,cg,gamg,4,741.291
36,cg,gamg,5,744.362
36,bcgs,jacobi,1,306.002
36,bcgs,jacobi,2,310.5
36,bcgs,jacobi,3,304.045
36,bcgs,jacobi,4,313.438
36,bcgs,jacobi,5,314.825
36,bcgs,sor,1,223.883
36,bcgs,sor,2,222.449
36,bcgs,sor,3,223.383
36,bcgs,sor,4,222.053
36,bcgs,sor,5,226.28
36,bcgs,ilu,1,228.947
36,bcgs,ilu,2,229.981
36,bcgs,ilu,3,235.224
36,bcgs,ilu,4,237.755
36,bcgs,ilu,5,230.559
36,bcgs,icc,1,178.361
36,bcgs,icc,2,179.573
36,bcgs,icc,3,179.818
36,bcgs,icc,4,181.316
36,bcgs,icc,5,180.527
36,bcgs,gamg,1,701.428
36,bcgs,gamg,2,700.337
36,bcgs,gamg,3,713.319
36,bcgs,gamg,4,709.217
36,bcgs,gamg,5,702.925
36,gmres,jacobi,1,815.179
36,gmres,jacobi,2,811.076
36,gmres,jacobi,3,812.628
36,gmres,jacobi,4,809.214
36,gmres,jacobi,5,814.599
36,gmres,sor,1,348.225
36,gmres,sor,2,347.299
36,gmres,sor,3,349.922
36,gmres,sor,4,346.201
36,gmres,sor,5,349.368
36,gmres,ilu,1,393.63
36,gmres,ilu,2,394.671
36,gmres,ilu,3,397.05
36,gmres,ilu,4,390.958
36,gmres,ilu,5,401.175
36,gmres,icc,1,308.136
36,gmres,icc,2,305.793
36,gmres,icc,3,310.373
36,gmres,icc,4,309.436
36,gmres,icc,5,302.543
36,gmres,gamg,1,825.734
36,gmres,gamg,2,828.703
36,gmres,gamg,3,830.126
36,gmres,gamg,4,828.549
36,gmres,gamg,5,830.729
37,cg,jacobi,1,200.966
37,cg,jacobi,2,252.799
37,cg,jacobi,3,262.977
37,cg,jacobi,4,267.246
37,cg,jacobi,5,273.41
37,cg,sor,1,157.772
37,cg,sor,2,157.624
37,cg,sor,3,158.934
37,cg,sor,4,159.332
37,cg,sor,5,158.491
37,cg,ilu,1,206.178
37,cg,ilu,2,183.944
37,cg,ilu,3,214.016
37,cg,ilu,4,236.348
37,cg,ilu,5,203.097
37,cg,icc,1,167.633
37,cg,icc,2,168.001
37,cg,icc,3,166.421
37,cg,icc,4,168.923
37,cg,icc,5,168.287
37,cg,gamg,1,768.887
37,cg,gamg,2,773.335
37,cg,gamg,3,770.361
37,cg,gamg,4,750.373
37,cg,gamg,5,772.497
37,bcgs,jacobi,1,313.994
37,bcgs,jacobi,2,313.39
37,bcgs,jacobi,3,316.456
37,bcgs,jacobi,4,312.242
37,bcgs,jacobi,5,311.311
37,bcgs,sor,1,216.186
37,bcgs,sor,2,216.366
37,bcgs,sor,3,213.314
37,bcgs,sor,4,212.081
37,bcgs,sor,5,214.817
37,bcgs,ilu,1,276.205
37,bcgs,ilu,2,260.386
37,bcgs,ilu,3,254.055
37,bcgs,ilu,4,265.42
37,bcgs,ilu,5,271.057
37,bcgs,icc,1,187.179
37,bcgs,icc,2,184.683
37,bcgs,icc,3,183.754
37,bcgs,icc,4,187.625
37,bcgs,icc,5,188.154
37,bcgs,gamg,1,720.317
37,bcgs,gamg,2,728.133
37,bcgs,gamg,3,723.8
37,bcgs,gamg,4,725.814
37,bcgs,gamg,5,721.037
37,gmres,jacobi,1,816.974
37,gmres,jacobi,2,804.452
37,gmres,jacobi,3,810.764
37,gmres,jacobi,4,814.34
37,gmres,jacobi,5,813.033
37,gmres,sor,1,354.731
37,gmres,sor,2,349.487
37,gmres,sor,3,353.87
37,gmres,sor,4,348.339
37,gmres,sor,5,347.95
37,gmres,ilu,1,403.439
37,gmres,ilu,2,396.089
37,gmres,ilu,3,400.307
37,gmres,ilu,4,397.937
37,gmres,ilu,5,393.136
37,gmres,icc,1,301.222
37,gmres,icc,2,297.086
37,gmres,icc,3,306.868
37,gmres,icc,4,308.795
37,gmres,icc,5,304.507
37,gmres,gamg,1,820.718
37,gmres,gamg,2,820.763
37,gmres,gamg,3,841.181
37,gmres,gamg,4,844.411
37,gmres,gamg,5,837.578
38,cg,jacobi,1,215.897
38,cg,jacobi,2,237.752
38,cg,jacobi,3,268.793
38,cg,jacobi,4,276.286
38,cg,jacobi,5,279.657
38,cg,sor,1,145.446
38,cg,sor,2,146.215
38,cg,sor,3,151.221
38,cg,sor,4,157.166
38,cg,sor,5,158.034
38,cg,ilu,1,218.305
38,cg,ilu,2,213.878
38,cg,ilu,3,210.641
38,cg,ilu,4,234.984
38,cg,ilu,5,229.626
38,cg,icc,1,174.025
38,cg,icc,2,171.553
38,cg,icc,3,169.647
38,cg,icc,4,170.102
38,cg,icc,5,169.25
38,cg,gamg,1,774.214
38,cg,gamg,2,772.026
38,cg,gamg,3,779.52
38,cg,gamg,4,762.083
38,cg,gamg,5,776.401
38,bcgs,jacobi,1,309.077
38,bcgs,jacobi,2,307.98
38,bcgs,jacobi,3,306.749
38,bcgs,jacobi,4,312.146
38,bcgs,jacobi,5,308.98
38,bcgs,sor,1,234.138
38,bcgs,sor,2,230.335
38,bcgs,sor,3,233.837
38,bcgs,sor,4,236.145
38,bcgs,sor,5,236.123
38,bcgs,ilu,1,246.104
38,bcgs,ilu,2,238.222
38,bcgs,ilu,3,271.005
38,bcgs,ilu,4,245.087
38,bcgs,ilu,5,236.134
38,bcgs,icc,1,161.454
38,bcgs,icc,2,158.335
38,bcgs,icc,3,162.248
38,bcgs,icc,4,161.552
38,bcgs,icc,5,161.275
38,bcgs,gamg,1,808.094
38,bcgs,gamg,2,799.085
38,bcgs,gamg,3,809.949
38,bcgs,gamg,4,804.068
38,bcgs,gamg,5,800.096
38,gmres,jacobi,1,826.373
38,gmres,jacobi,2,824.846
38,gmres,jacobi,3,830.615
38,gmres,jacobi,4,822.306
38,gmres,jacobi,5,828.271
38,gmres,sor,1,349.329
38,gmres,sor,2,346.517
38,gmres,sor,3,357.885
38,gmres,sor,4,352.363
38,gmres,sor,5,344.867
38,gmres,ilu,1,403.64
38,gmres,ilu,2,396.825
38,gmres,ilu,3,401.466
38,gmres,ilu,4,399.749
38,gmres,ilu,5,387.681
38,gmres,icc,1,314.806
38,gmres,icc,2,311.166
38,gmres,icc,3,304.519
38,gmres,icc,4,308.623
38,gmres,icc,5,304.39
38,gmres,gamg,1,841.804
38,gmres,gamg,2,851.444
38,gmres,gamg,3,858.61
38,gmres,gamg,4,854.376
38,gmres,gamg,5,845.052
39,cg,jacobi,1,251.435
39,cg,jacobi,2,267.814
39,cg,jacobi,3,284.225
39,cg,jacobi,4,289.257
39,cg,jacobi,5,295.22
39,cg,sor,1,154.313
39,cg,sor,2,159.528
39,cg,sor,3,156.91
39,cg,sor,4,157.706
39,cg,sor,5,161.729
39,cg,ilu,1,225.859
39,cg,ilu,2,223.265
39,cg,ilu,3,200.288
39,cg,ilu,4,238.088
39,cg,ilu,5,244.093
39,cg,icc,1,173.354
39,cg,icc,2,174.833
39,cg,icc,3,168.371
39,cg,icc,4,170.133
39,cg,icc,5,170.522
39,cg,gamg,1,774.805
39,cg,gamg,2,785.08
39,cg,gamg,3,773.04
39,cg,gamg,4,766.569
39,cg,gamg,5,778.643
39,bcgs,jacobi,1,314.144
39,bcgs,jacobi,2,308.761
39,bcgs,jacobi,3,309.019
39,bcgs,jacobi,4,311.745
39,bcgs,jacobi,5,308.751
39,bcgs,sor,1,219.875
39,bcgs,sor,2,226.241
39,bcgs,sor,3,220.467
39,bcgs,sor,4,214.421
39,bcgs,sor,5,217.077
39,bcgs,ilu,1,265.364
39,bcgs,ilu,2,246.773
39,bcgs,ilu,3,249.91
39,bcgs,ilu,4,253.23
39,bcgs,ilu,5,249.956
39,bcgs,icc,1,177.162
39,bcgs,icc,2,177.634
39,bcgs,icc,3,175.104
39,bcgs,icc,4,176.383
39,bcgs,icc,5,176.979
39,bcgs,gamg,1,1109.54
39,bcgs,gamg,2,1117.96
39,bcgs,gamg,3,1109.35
39,bcgs,gamg,4,1102.84
39,bcgs,gamg,5,1101.08
39,gmres,jacobi,1,823.281
39,gmres,jacobi,2,828.196
39,gmres,jacobi,3,823.854
39,gmres,jacobi,4,827.163
39,gmres,jacobi,5,823.395
39,gmres,sor,1,348.598
39,gmres,sor,2,358.021
39,gmres,sor,3,348.927
39,gmres,sor,4,353.749
39,gmres,sor,5,353.94
39,gmres,ilu,1,391.935
39,gmres,ilu,2,414.872
39,gmres,ilu,3,396.111
39,gmres,ilu,4,397.992
39,gmres,ilu,5,393.051
39,gmres,icc,1,307.878
39,gmres,icc,2,315.162
39,gmres,icc,3,309.276
39,gmres,icc,4,305.301
39,gmres,icc,5,305.26
39,gmres,gamg,1,860.675
39,gmres,gamg,2,849.281
39,gmres,gamg,3,862.189
39,gmres,gamg,4,826.511
39,gmres,gamg,5,852.109
