step,solver,pc,trial,runtime_ms
34,gmres,sor,2,319.151
34,gmres,sor,3,319.008
34,gmres,sor,4,319.048
34,gmres,sor,5,319.163
34,gmres,ilu,1,313.034
34,gmres,ilu,2,311.937
34,gmres,ilu,3,312.256
34,gmres,ilu,4,310.996
34,gmres,ilu,5,311.977
34,gmres,icc,1,286.247
34,gmres,icc,2,286.04
34,gmres,icc,3,286.454
34,gmres,icc,4,286.002
34,gmres,icc,5,286.061
34,gmres,gamg,1,761.931
34,gmres,gamg,2,760.911
34,gmres,gamg,3,760.735
34,gmres,gamg,4,761.099
34,gmres,gamg,5,761.147
step,solver,pc,trial,runtime_ms
35,cg,jacobi,1,175.108
35,cg,jacobi,2,175.168
35,cg,jacobi,3,175.165
35,cg,jacobi,4,175.451
35,cg,jacobi,5,175.67
35,cg,sor,1,109.349
35,cg,sor,2,109.234
35,cg,sor,3,109.464
35,cg,sor,4,109.61
35,cg,sor,5,109.645
35,cg,ilu,1,131.946
35,cg,ilu,2,115.562
35,cg,ilu,3,110.855
35,cg,ilu,4,111.015
35,cg,ilu,5,112.437
35,cg,icc,1,112.12
35,cg,icc,2,112.177
35,cg,icc,3,112.234
35,cg,icc,4,112.31
35,cg,icc,5,112.203
35,cg,gamg,1,661.056
35,cg,gamg,2,680.425
35,cg,gamg,3,686.143
35,cg,gamg,4,692.061
35,cg,gamg,5,697.177
35,bcgs,jacobi,1,276.537
35,bcgs,jacobi,2,276.197
35,bcgs,jacobi,3,275.772
35,bcgs,jacobi,4,276.142
35,bcgs,jacobi,5,275.928
35,bcgs,sor,1,209.361
35,bcgs,sor,2,209.309
35,bcgs,sor,3,209.26
35,bcgs,sor,4,209.277
35,bcgs,sor,5,209.395
35,bcgs,ilu,1,182.782
35,bcgs,ilu,2,166.441
35,bcgs,ilu,3,165.821
35,bcgs,ilu,4,165.505
35,bcgs,ilu,5,164.504
35,bcgs,icc,1,159.351
35,bcgs,icc,2,161.105
35,bcgs,icc,3,158.565
35,bcgs,icc,4,160.382
35,bcgs,icc,5,160.51
35,bcgs,gamg,1,664.85
35,bcgs,gamg,2,667.95
35,bcgs,gamg,3,667.05
35,bcgs,gamg,4,667.661
35,bcgs,gamg,5,668.585
35,gmres,jacobi,1,765.035
35,gmres,jacobi,2,762.592
35,gmres,jacobi,3,762.955
35,gmres,jacobi,4,762.739
35,gmres,jacobi,5,762.434
35,gmres,sor,1,320.036
35,gmres,sor,2,321.659
35,gmres,sor,3,320.15
35,gmres,sor,4,319.974
35,gmres,sor,5,319.643
35,gmres,ilu,1,311.028
35,gmres,ilu,2,310.711
35,gmres,ilu,3,311.888
35,gmres,ilu,4,311.752
35,gmres,ilu,5,312.819
35,gmres,icc,1,285.087
35,gmres,icc,2,284.855
35,gmres,icc,3,284.784
35,gmres,icc,4,284.887
35,gmres,icc,5,284.569
35,gmres,gamg,1,759.828
35,gmres,gamg,2,758.236
35,gmres,gamg,3,758.643
35,gmres,gamg,4,758.613
35,gmres,gamg,5,758.944
step,solver,pc,trial,runtime_ms
36,cg,jacobi,1,173.448
36,cg,jacobi,2,173.44
36,cg,jacobi,3,173.503
36,cg,jacobi,4,173.527
36,cg,jacobi,5,173.896
36,cg,sor,1,109.315
36,cg,sor,2,108.974
36,cg,sor,3,109.033
36,cg,sor,4,109.135
36,cg,sor,5,109.161
36,cg,ilu,1,126.914
36,cg,ilu,2,115.037
36,cg,ilu,3,109.439
36,cg,ilu,4,109.506
36,cg,ilu,5,111.162
36,cg,icc,1,110.81
36,cg,icc,2,110.926
36,cg,icc,3,111.029
36,cg,icc,4,111.007
36,cg,icc,5,110.954
36,cg,gamg,1,662.866
36,cg,gamg,2,675.696
36,cg,gamg,3,681.677
36,cg,gamg,4,690.539
36,cg,gamg,5,695.957
36,bcgs,jacobi,1,288.949
36,bcgs,jacobi,2,288.326
36,bcgs,jacobi,3,288.113
36,bcgs,jacobi,4,288.699
36,bcgs,jacobi,5,288.62
36,bcgs,sor,1,204.06
36,bcgs,sor,2,203.676
36,bcgs,sor,3,204.222
36,bcgs,sor,4,203.909
36,bcgs,sor,5,203.991
36,bcgs,ilu,1,173.192
36,bcgs,ilu,2,159.539
36,bcgs,ilu,3,157.489
36,bcgs,ilu,4,157.361
36,bcgs,ilu,5,157.482
36,bcgs,icc,1,168.68
36,bcgs,icc,2,167.138
36,bcgs,icc,3,168.504
36,bcgs,icc,4,169.798
36,bcgs,icc,5,169.776
36,bcgs,gamg,1,649.86
36,bcgs,gamg,2,652.01
36,bcgs,gamg,3,653.807
36,bcgs,gamg,4,654.902
36,bcgs,gamg,5,655.136
36,gmres,jacobi,1,766.038
36,gmres,jacobi,2,763.856
36,gmres,jacobi,3,764.56
36,gmres,jacobi,4,763.894
36,gmres,jacobi,5,763.631
36,gmres,sor,1,319.007
36,gmres,sor,2,318.87
36,gmres,sor,3,318.925
36,gmres,sor,4,318.969
36,gmres,sor,5,318.72
36,gmres,ilu,1,311.269
36,gmres,ilu,2,310.851
36,gmres,ilu,3,309.84
36,gmres,ilu,4,310.012
36,gmres,ilu,5,310.596
36,gmres,icc,1,284.956
36,gmres,icc,2,285.19
36,gmres,icc,3,285.145
36,gmres,icc,4,284.594
36,gmres,icc,5,284.921
36,gmres,gamg,1,761.364
36,gmres,gamg,2,759.499
36,gmres,gamg,3,758.814
36,gmres,gamg,4,759.668
36,gmres,gamg,5,760.048
step,solver,pc,trial,runtime_ms
37,cg,jacobi,1,172.727
37,cg,jacobi,2,172.855
37,cg,jacobi,3,173.013
37,cg,jacobi,4,173.077
37,cg,jacobi,5,173.097
37,cg,sor,1,109.263
37,cg,sor,2,108.894
37,cg,sor,3,109.088
37,cg,sor,4,109.114
37,cg,sor,5,109.217
37,cg,ilu,1,128.464
37,cg,ilu,2,114.784
37,cg,ilu,3,111.468
37,cg,ilu,4,111.218
37,cg,ilu,5,111.683
37,cg,icc,1,111.361
37,cg,icc,2,111.457
37,cg,icc,3,111.552
37,cg,icc,4,111.657
37,cg,icc,5,111.585
37,cg,gamg,1,659.299
37,cg,gamg,2,675.615
37,cg,gamg,3,682.771
37,cg,gamg,4,689.56
37,cg,gamg,5,692.841
37,bcgs,jacobi,1,286.92
37,bcgs,jacobi,2,286.303
37,bcgs,jacobi,3,286.599
37,bcgs,jacobi,4,289.661
37,bcgs,jacobi,5,286.3
37,bcgs,sor,1,191.855
37,bcgs,sor,2,191.827
37,bcgs,sor,3,191.734
37,bcgs,sor,4,191.823
37,bcgs,sor,5,191.727
37,bcgs,ilu,1,195.257
37,bcgs,ilu,2,179.957
37,bcgs,ilu,3,177.907
37,bcgs,ilu,4,176.434
37,bcgs,ilu,5,176.156
37,bcgs,icc,1,174.47
37,bcgs,icc,2,171.962
37,bcgs,icc,3,174.024
37,bcgs,icc,4,173.512
37,bcgs,icc,5,172.94
37,bcgs,gamg,1,661.168
37,bcgs,gamg,2,662.226
37,bcgs,gamg,3,664.512
37,bcgs,gamg,4,663.941
37,bcgs,gamg,5,666.151
37,gmres,jacobi,1,766.77
37,gmres,jacobi,2,764.865
37,gmres,jacobi,3,764.16
37,gmres,jacobi,4,764.493
37,gmres,jacobi,5,764.26
37,gmres,sor,1,320.499
37,gmres,sor,2,320.097
37,gmres,sor,3,320.09
37,gmres,sor,4,320.093
37,gmres,sor,5,320.281
37,gmres,ilu,1,313.577
37,gmres,ilu,2,311.987
37,gmres,ilu,3,312.147
37,gmres,ilu,4,312.231
37,gmres,ilu,5,311.154
37,gmres,icc,1,285.746
37,gmres,icc,2,286.001
37,gmres,icc,3,285.798
37,gmres,icc,4,285.962
37,gmres,icc,5,285.734
37,gmres,gamg,1,762.462
37,gmres,gamg,2,760.78
37,gmres,gamg,3,761.119
37,gmres,gamg,4,761.687
37,gmres,gamg,5,761.844
step,solver,pc,trial,runtime_ms
38,cg,jacobi,1,178.981
38,cg,jacobi,2,178.922
38,cg,jacobi,3,179.173
38,cg,jacobi,4,179.244
38,cg,jacobi,5,180.084
38,cg,sor,1,110.664
38,cg,sor,2,110.74
38,cg,sor,3,110.814
38,cg,sor,4,110.938
38,cg,sor,5,111.359
38,cg,ilu,1,132.353
38,cg,ilu,2,116.82
38,cg,ilu,3,114.307
38,cg,ilu,4,114
38,cg,ilu,5,114.291
38,cg,icc,1,113.305
38,cg,icc,2,113.231
38,cg,icc,3,113.433
38,cg,icc,4,113.288
38,cg,icc,5,113.212
38,cg,gamg,1,665.425
38,cg,gamg,2,675.563
38,cg,gamg,3,679.996
38,cg,gamg,4,687.096
38,cg,gamg,5,691.49
38,bcgs,jacobi,1,279.388
38,bcgs,jacobi,2,279.117
38,bcgs,jacobi,3,278.74
38,bcgs,jacobi,4,278.777
38,bcgs,jacobi,5,278.287
38,bcgs,sor,1,212.691
38,bcgs,sor,2,212.7
38,bcgs,sor,3,212.567
38,bcgs,sor,4,212.699
38,bcgs,sor,5,212.554
38,bcgs,ilu,1,184.67
38,bcgs,ilu,2,168.867
38,bcgs,ilu,3,167.307
38,bcgs,ilu,4,165.668
38,bcgs,ilu,5,165.962
38,bcgs,icc,1,147.879
38,bcgs,icc,2,149.938
38,bcgs,icc,3,149.774
38,bcgs,icc,4,148.083
38,bcgs,icc,5,149.377
38,bcgs,gamg,1,731.792
38,bcgs,gamg,2,732.818
38,bcgs,gamg,3,734.228
38,bcgs,gamg,4,737.083
38,bcgs,gamg,5,736.209
38,gmres,jacobi,1,774.189
38,gmres,jacobi,2,771.784
38,gmres,jacobi,3,771.624
38,gmres,jacobi,4,772.474
38,gmres,jacobi,5,772.041
38,gmres,sor,1,320.932
38,gmres,sor,2,320.924
38,gmres,sor,3,320.731
38,gmres,sor,4,320.807
38,gmres,sor,5,320.923
38,gmres,ilu,1,312.406
38,gmres,ilu,2,311.125
38,gmres,ilu,3,309.627
38,gmres,ilu,4,310.518
38,gmres,ilu,5,310.414
38,gmres,icc,1,287.684
38,gmres,icc,2,284.631
38,gmres,icc,3,284.049
38,gmres,icc,4,284.29
38,gmres,icc,5,284.397
38,gmres,gamg,1,771.519
38,gmres,gamg,2,769.543
38,gmres,gamg,3,771.153
38,gmres,gamg,4,770.106
38,gmres,gamg,5,770.951
step,solver,pc,trial,runtime_ms
39,cg,jacobi,1,174.467
39,cg,jacobi,2,174.449
39,cg,jacobi,3,174.65
39,cg,jacobi,4,174.799
39,cg,jacobi,5,174.917
39,cg,sor,1,109.391
39,cg,sor,2,109.344
39,cg,sor,3,109.54
39,cg,sor,4,109.899
39,cg,sor,5,110.158
39,cg,ilu,1,134.792
39,cg,ilu,2,117.593
39,cg,ilu,3,116.188
39,cg,ilu,4,115.092
39,cg,ilu,5,124.157
39,cg,icc,1,114.284
39,cg,icc,2,114.208
39,cg,icc,3,114.248
39,cg,icc,4,114.338
39,cg,icc,5,114.489
39,cg,gamg,1,674.934
39,cg,gamg,2,687.387
39,cg,gamg,3,689.872
39,cg,gamg,4,692.799
39,cg,gamg,5,694.726
39,bcgs,jacobi,1,282.168
39,bcgs,jacobi,2,281.984
39,bcgs,jacobi,3,282.101
39,bcgs,jacobi,4,281.752
39,bcgs,jacobi,5,282.391
39,bcgs,sor,1,197.893
39,bcgs,sor,2,197.863
39,bcgs,sor,3,197.919
39,bcgs,sor,4,198.151
39,bcgs,sor,5,197.895
39,bcgs,ilu,1,180.259
39,bcgs,ilu,2,167.853
39,bcgs,ilu,3,165.163
39,bcgs,ilu,4,164.58
39,bcgs,ilu,5,164.55
39,bcgs,icc,1,163.647
39,bcgs,icc,2,163.283
39,bcgs,icc,3,163.198
39,bcgs,icc,4,163.426
39,bcgs,icc,5,164.4
39,bcgs,gamg,1,1011.05
39,bcgs,gamg,2,1011.84
39,bcgs,gamg,3,1015.36
39,bcgs,gamg,4,1015.26
39,bcgs,gamg,5,1017.55
39,gmres,jacobi,1,775.601
39,gmres,jacobi,2,772.906
39,gmres,jacobi,3,772.373
39,gmres,jacobi,4,772.259
39,gmres,jacobi,5,773.163
39,gmres,sor,1,321.86
39,gmres,sor,2,321.579
39,gmres,sor,3,321.43
39,gmres,sor,4,321.552
39,gmres,sor,5,321.711
39,gmres,ilu,1,312.475
39,gmres,ilu,2,309.079
39,gmres,ilu,3,310.803
39,gmres,ilu,4,311.367
39,gmres,ilu,5,311.855
39,gmres,icc,1,284.587
39,gmres,icc,2,284.384
39,gmres,icc,3,284.264
39,gmres,icc,4,284.413
39,gmres,icc,5,284.371
39,gmres,gamg,1,773.985
39,gmres,gamg,2,771.46
39,gmres,gamg,3,772.284
39,gmres,gamg,4,772.315
39,gmres,gamg,5,773.257
